design_id,tangentiality,center_baffle_ratio,shield_ratio,shield_gap_ratio,outlet_submergence_ratio,flow_distribution,complexity,weighted_capture_proxy,head_loss_proxy_m,overload_sediment_risk_proxy,maintainability_proxy,feasible
249,0.10864244491289066,0.05972238714523273,0.2584151515958655,0.14763112951584847,0.3894824655334909,0.4015371519271163,0.7060842440613507,0.27114803422400335,0.048773380690572174,4.0,0.7415848484041345,True
250,0.851057289989921,0.391412664495345,0.7556414794594595,0.04644485619718183,0.4357019985717156,0.9586582156393717,0.948045350194339,0.5236968731161853,0.16401589112086218,4.0,0.24435852054054052,False
251,0.35992498975506393,0.4054793679931102,0.26718983112225525,0.1693138942144924,0.279444997732511,0.5912775447999619,0.9470887100797324,0.36223251374952853,0.07263799167930142,4.0,0.7328101688777447,False
252,0.963247086267436,0.37831721892349757,0.7022641039887088,0.07275538458834982,0.6021484640436021,0.8256925832988022,0.5802360013389207,0.4456727757564151,0.15243714169028844,3.724958791842136,0.29773589601129125,False
253,0.8176917489159217,0.2620908810780906,0.2849896325386942,0.0716591470735925,0.5868104844814642,0.21297721009446705,0.4715904023637486,0.19475062364415863,0.12210705878926256,4.0,0.7150103674613058,False
254,0.49583059242248073,0.36850254398043986,0.5776595496564293,0.1442761000838974,0.1060805169677042,0.9515451793156597,0.6800267998571398,0.43748854580924895,0.07817367123171971,4.0,0.4223404503435707,False
255,0.7937409913055671,0.27929867705874506,0.540290773790905,0.051099375286007144,0.2045834111099452,0.2948036780313378,0.37276382078872394,0.2609238405980026,0.13586307414428594,4.0,0.45970922620909505,False
256,0.8896622916605627,0.2580369700520674,0.2763326026224124,0.08925569287389994,0.5270843939298001,0.6650715453660543,0.8474010849924238,0.4023555643609955,0.13208183101968457,4.0,0.7236673973775876,False
257,0.7900874045695554,0.22074181884656618,0.42849318586306584,0.07987435198655776,0.4930867019291247,0.2075243278907565,0.8220567073596001,0.21660742784688694,0.11775925207770314,4.0,0.5715068141369342,False
258,0.25860213592286063,0.17966580324277875,0.6701576663397837,0.1326194618700503,0.5515640187593561,0.6751933615780452,0.40160291620356536,0.3961865761148128,0.05069655355372171,4.0,0.3298423336602163,False
259,0.2602867546182215,0.29607756282289155,0.7698576724155077,0.055599819661948685,0.612588956495777,0.8341205257648918,0.8230302869321037,0.42654223259415464,0.08371931627778412,3.7218466371285013,0.2301423275844923,False
260,0.719118653933079,0.3413445583953917,0.6771268566052021,0.18308583513914578,0.5278052857564105,0.8207682520471813,0.9937794051445268,0.4653371954712663,0.10885398091694048,4.0,0.3228731433947979,False
261,0.8516825555106712,0.12980527707614903,0.5886219264204073,0.10682094080481053,0.12194122184181913,0.204473166354539,0.7225420388764986,0.1934472445952497,0.11961331849753995,4.0,0.4113780735795927,False
262,0.23137213490065145,0.3925272920420912,0.6872388438293413,0.1646981742646669,0.2545237985334932,0.22829072265740527,0.23010862426968126,0.2157599355770431,0.052952277461317504,4.0,0.3127611561706587,False
263,0.6752340471323013,0.35652236288903566,0.4689071123118607,0.07305776866585867,0.59737894667779,0.830040634715165,0.33766697775967447,0.4288355379598289,0.10123639494072192,4.0,0.5310928876881393,False
264,0.23845339917741593,0.41302042303006414,0.3860145202626596,0.10683155661257948,0.6986034540079653,0.9963074078659417,0.40660025874234573,0.39860202028930475,0.05702085835759701,4.0,0.6139854797373404,True
265,0.13203888211251968,0.28020500602780035,0.27627754973234264,0.044377696261587524,0.5407533498110669,0.28748429737612463,0.5603916205137183,0.20737739858302634,0.08721821758152938,4.0,0.47336209345693364,False
266,0.6628945392887958,0.4363651383813493,0.42479068860976993,0.0429922687014512,0.24747070798021453,0.4379660687263119,0.12347070181089381,0.32558860663795836,0.12909027475250234,4.0,0.45858419948214624,False
267,0.812499764528113,0.18982501029646415,0.20699672240085695,0.13942489493966187,0.5926143146668095,0.2381056298040557,0.43783155651668515,0.2051630584945415,0.10958278311383578,4.0,0.793003277599143,False
268,0.8460144222388555,0.24001234189113657,0.790401096067729,0.10784288364639465,0.2904299420331678,0.6345048109697069,0.9841588146742234,0.4387769941984632,0.12506956338991426,4.0,0.20959890393227099,False
269,0.11444241934961863,0.34842894405943237,0.7662419376921361,0.17999258778272706,0.3218192002196942,0.8577999235303497,0.0019849439291954596,0.4690392350561631,0.04356261050173515,4.0,0.2337580623078639,False
270,0.8776443777748617,0.20362774039797987,0.566876758397092,0.09541598497881866,0.4171992552717768,0.23977660611603666,0.8995963223330283,0.2567279956461971,0.1284322386437546,4.0,0.43312324160290805,False
271,0.7379933831741669,0.23467662431094638,0.2209270873481558,0.16861458656438297,0.19056016558419808,0.4907806763500944,0.3593358742811579,0.32357130476640267,0.09798321576204601,4.0,0.7790729126518442,False
272,0.849428769713998,0.06473954707393773,0.7864654242468048,0.030511744679565193,0.5159700131906534,0.6710793686148171,0.23694760229123213,0.4427043353723129,0.167394089840223,4.0,0.21353457575319523,False
273,0.05742362831499537,0.16351201534669993,0.20635115245308594,0.18661017059939408,0.31370193183996636,0.22188617623807155,0.5895312959814619,0.17279358886221,0.04724823066528066,4.0,0.7936488475469141,True
274,0.2028369218209496,0.16504116495071813,0.3458802861078577,0.08526476666694804,0.2785349399995089,0.8967675505246095,0.6831394685291273,0.4381529280352904,0.055059948390386235,4.0,0.6541197138921423,True
275,0.2463241497946318,0.21747355221047887,0.5841753319667474,0.08798000693447725,0.43091853480701175,0.4155630055976369,0.354120191748879,0.3206383185021847,0.05179651492122789,4.0,0.4158246680332526,False
276,0.3953419942020978,0.11260627182255956,0.28990342843958256,0.132379982769453,0.0681089827287127,0.5281612720958204,0.07082051263544242,0.2854801319931421,0.05303083614993855,4.0,0.7100965715604175,True
277,0.24183940795961256,0.1721710967511751,0.563505784602431,0.08933125578617637,0.6904140802686997,0.520679965282208,0.9368457015206499,0.2929728371207569,0.059810789314227335,4.0,0.43649421539756905,False
278,0.8328679617139626,0.4010025850388111,0.38263863398606723,0.08507680862113592,0.530780536389373,0.9878543311110723,0.6049965619126831,0.4846373509904868,0.12472658056113785,4.0,0.6173613660139328,False
279,0.47222082266694054,0.1476265863479388,0.3480484726086358,0.06278880435070305,0.33832007472238235,0.47019649116891016,0.1644167114159637,0.3424683608397491,0.07783777862523214,4.0,0.6519515273913642,False
280,0.6267056286357913,0.3275094784070903,0.5974777939698507,0.1198008704126579,0.14195365600778373,0.9123688822462086,0.4112350418208893,0.4489842122044965,0.086683278166231,4.0,0.4025222060301493,False
281,0.863589341727898,0.327526880779311,0.784791397917783,0.10143111716882602,0.6937910841607721,0.47285733817474257,0.3507940157386238,0.31440388171915146,0.12026862845637946,3.384461156625209,0.21520860208221707,False
282,0.37383817881711534,0.2284817706850834,0.36407750622776813,0.044042203105415303,0.5521469739722392,0.5787863484155751,0.47795141943018005,0.3490795287500673,0.09691704998108745,4.0,0.46978349979109657,False
283,0.9107149190407344,0.07816222910057241,0.48589678290563226,0.12991968522204875,0.08943911328296769,0.5631142998369284,0.5812905231847955,0.34188545125544667,0.1269352604698216,4.0,0.5141032170943678,False
284,0.8918578794835007,0.27397859439013966,0.6598189086163794,0.14233862893407737,0.5020908373923778,0.707774836734214,0.2624010598965584,0.4456451123558904,0.1220032607180768,4.0,0.3401810913836206,False
285,0.9263531889557918,0.3644004333125203,0.7640597530349265,0.1525373656408583,0.14143269395664038,0.4760948391174686,0.6045907567543664,0.33673018576607633,0.13674508539115118,4.0,0.23594024696507357,False
286,0.2916982203011478,0.2999587338526453,0.46877419971734113,0.03466412044828686,0.057391623901435644,0.9431352043000611,0.3476194699465963,0.39859380498917146,0.10477635371961258,4.0,0.3697506181150599,False
287,0.15307787469188305,0.09842849859085137,0.7809132205905354,0.14232826468253584,0.6260195025264158,0.9418174454710859,0.36421882363427216,0.4392165149567021,0.04465225512024064,4.0,0.21908677940946464,False
288,0.48590740095472906,0.34450975783593696,0.22579781041245603,0.19202325333890846,0.2819499478889342,0.8420782703980756,0.8690610000217975,0.4402281435645511,0.07941147411265435,4.0,0.7742021895875439,False
289,0.1009547169755326,0.2895691258160828,0.34416203651093663,0.12592676281781107,0.24562802421499486,0.7941387816382981,0.32399996808534437,0.39328729912492966,0.046572527912776496,4.0,0.6558379634890634,True
290,0.0840877720844403,0.20481004165788297,0.7019239161810202,0.07593551671431219,0.6408564944699288,0.5915056844397977,0.4605435752090895,0.32698552196817965,0.05311214429447495,3.95632482962171,0.29807608381897976,False
291,0.25332601056270987,0.29660180008203857,0.5441067281284167,0.12512485602651868,0.18628453370394982,0.5623301443976585,0.6055152073918312,0.34208745740948326,0.05666891835360815,4.0,0.45589327187158335,False
292,0.03879512546344388,0.39372059203514614,0.48834403767683554,0.14461825330973122,0.5455047658814565,0.8748376630398838,0.1638365764654549,0.41141052244147586,0.046824625151264364,4.0,0.5116559623231645,True
293,0.047304487938859996,0.1753065790614698,0.5157149925997215,0.11606457280833032,0.5896006526092639,0.4685323135353057,0.3174515137883094,0.28034583206256203,0.04291245570346331,4.0,0.48428500740027847,False
294,0.6361332239295506,0.14290587143753486,0.2846931214737538,0.07344449965438099,0.495913800336941,0.43115995503819793,0.05213267019995538,0.3197371227268649,0.08573960610847813,4.0,0.7153068785262462,False
295,0.8576096477591744,0.39228980892071386,0.7353138844457929,0.1434472745338335,0.24441155895898442,0.3575075702337294,0.24196220245910394,0.3118686340464783,0.1199191968149728,4.0,0.26468611555420707,False
296,0.38388964534520165,0.37129613272142475,0.6322191351049493,0.16926531437469894,0.4457099655707206,0.22171474218780007,0.7481713658567212,0.2258832887352349,0.06975018238481283,4.0,0.3677808648950507,False
297,0.009839385685945112,0.2998178209520596,0.2803318489342306,0.14722644082824277,0.5072449808982494,0.8922544905325387,0.19568601616164027,0.3984452569933911,0.0438051644142673,4.0,0.7196681510657694,True
298,0.43896833475807995,0.0750939256189077,0.20757710142616148,0.03958175152382548,0.6818574911023805,0.6833283074175842,0.7675166573727915,0.33030212742004905,0.1104953020710424,4.0,0.4222053495874718,False
299,0.6409774893110278,0.15992272116209363,0.6826338533776479,0.04569796146582745,0.16813356127682677,0.29009704160337285,0.7953314693867164,0.25315211193147036,0.12510901565725926,4.0,0.3173661466223521,False
300,0.6246638135511551,0.25152622966357124,0.211571587968842,0.16244180242273984,0.19549691936275437,0.9335900739208058,0.7706392138519569,0.4444601251178859,0.09000113756614743,4.0,0.788428412031158,False
301,0.11833233702645074,0.20998153324509017,0.5715498472767266,0.14463415825566905,0.6451877424490464,0.5962348291640356,0.4771344865276088,0.319571884335458,0.04736856821416073,4.0,0.4284501527232734,False
302,0.9412755889040576,0.09258502866534704,0.6271913593719549,0.16200015108820345,0.49847799861100384,0.2386901016366097,0.6579027263651586,0.2513843063167251,0.1338568387260827,4.0,0.3728086406280451,False
303,0.43607049433498934,0.1301797110345565,0.5183764772183461,0.17634758300854142,0.23789373670328517,0.8733271918895926,0.29085050183353245,0.459411522020424,0.06016092044211369,4.0,0.4816235227816539,False
304,0.7115401707060064,0.25524133259097326,0.453762520970061,0.08441143121088172,0.6688467948420093,0.5500356891522782,0.834988281548428,0.32748639695724824,0.10537329755928079,4.0,0.546237479029939,False
305,0.18685405575629166,0.40338928875898955,0.45746737463498566,0.09293800017104731,0.3339014064507808,0.6842514921369083,0.8474910664256005,0.40175016019283244,0.06224309731284902,4.0,0.5425326253650143,True
306,0.2297337075935162,0.33881682491876985,0.5747464872445303,0.17364265553135275,0.35106625327801305,0.4362170307401857,0.5908344539987311,0.3290594559838516,0.05671425550180862,4.0,0.42525351275546974,False
307,0.39617962344656443,0.1516056829706906,0.5207259774831419,0.13010675217567785,0.3448441839049913,0.2992038595741254,0.8909718457393506,0.27079600963050704,0.06701990985592383,4.0,0.4792740225168582,False
308,0.9231241047527332,0.24114044127282103,0.5092915507562705,0.19686202236544148,0.6704410169155248,0.9276046883677873,0.5055883489446849,0.437676481857279,0.13064612493347236,4.0,0.49070844924372947,False
309,0.2609570677821845,0.34355977649489794,0.365715847207181,0.10383002361619215,0.460043193303009,0.41926350818018854,0.9901597199134958,0.3022841012959574,0.06490117893389905,4.0,0.634284152792819,True
310,0.8846474751599199,0.08563004853130307,0.6751300120882986,0.051059345141256006,0.6872066653249532,0.9774616153829432,0.2779795084175627,0.455874575187604,0.14561236134979214,4.0,0.32486998791170135,False
311,0.16357292518251687,0.3307632416175791,0.31756904154877547,0.09096866266207324,0.4543233802879617,0.31469456535586326,0.32317116168857085,0.24279201773053302,0.05047425303333742,4.0,0.6824309584512245,True
312,0.6622721077637382,0.09278726422369883,0.30215893550047784,0.19103448100885076,0.4402789915303351,0.30709617169512304,0.6710484678226084,0.27305873343230447,0.09026076046376237,4.0,0.6978410644995221,False
313,0.9632577222530412,0.363260100804027,0.5894908773525267,0.1807224205678696,0.45295369931553464,0.5559737893955392,0.10700713999814249,0.401824971167625,0.13540954740667058,4.0,0.4105091226474733,False
314,0.5262851968807368,0.14615447189014102,0.49907958410072234,0.15290963727070966,0.0623893748339179,0.6503080539631987,0.7581061043713927,0.34600517298279515,0.07651970616673752,4.0,0.5009204158992777,False
315,0.5533687845158672,0.21071998215773874,0.7970509504021692,0.09403978450230369,0.5463052094519931,0.3768445640963573,0.20437048405783653,0.31219831492340344,0.07196638938258249,4.0,0.20294904959783078,False
316,0.2456975155008031,0.231447470289728,0.3064796936238403,0.1043240464810554,0.35357898471776883,0.48253698173199694,0.9787284395381354,0.3266816314801257,0.0605905711905451,4.0,0.6935203063761597,True
317,0.5245867521704999,0.18698394461904527,0.4219335657937947,0.16163315810513923,0.21287396454383434,0.5646878705883803,0.47287918134457585,0.36049627933121287,0.07240003242899785,4.0,0.5780664342062053,False
318,0.07512698669880469,0.09242139387347487,0.25354321322525997,0.14665793858610332,0.6080652790450755,0.6792948884674639,0.03060163209355482,0.3159443332925175,0.03740527213227293,4.0,0.7464567867747399,True
319,0.17150173671702584,0.40591081592177264,0.6438656668897571,0.036382283589016864,0.4303215592161935,0.624794727386982,0.9543289952835512,0.39745526038654355,0.11052892311679083,4.0,0.3561343331102429,False
320,0.5270127607660485,0.18525111321134236,0.6650098925269929,0.03759596552992656,0.6568379915817957,0.4842078461924431,0.5418258855733873,0.31478059971723654,0.11950443279442241,4.0,0.33499010747300706,False
321,0.7908882544956177,0.4418936127605928,0.40123253165084916,0.08722647217723274,0.22980473891682174,0.6129287908083152,0.057979587243048414,0.38672250413219467,0.1102237579602776,4.0,0.5987674683491508,False
322,0.7367066093935757,0.4499061890668455,0.48504931849748434,0.14736164333157006,0.5429683313470903,0.8781005773585002,0.2507161356930029,0.45958876021532247,0.1037200168971003,4.0,0.5149506815025157,False
323,0.2015018906700926,0.10517403201955583,0.4127083659455047,0.09465033437227767,0.4721021060703597,0.8912441793041053,0.9835936602513586,0.44493928027810653,0.05685077709206523,4.0,0.5872916340544954,True
324,0.3418435065156683,0.23275766925103508,0.6016177290291036,0.11695581721442548,0.0990588187261904,0.42423565190798523,0.07955872744878079,0.2759799250209295,0.0514786007584865,4.0,0.39838227097089646,False
325,0.74902979879393,0.21148834161781405,0.7530423979357397,0.14417261083053165,0.6519962275111656,0.20859786886062068,0.8367295046544163,0.1962520960053685,0.10684172081420608,3.8100116733447003,0.24695760206426032,False
326,0.7178528153390062,0.22976013997989708,0.6897930760092623,0.037109773580456175,0.4624720107822618,0.9346851676973997,0.7194456182739258,0.5125029005612264,0.14734884138794685,4.0,0.3102069239907377,False
327,0.9357188166333003,0.4470927664220467,0.42036636699533225,0.09589450805715427,0.16023076514883833,0.5434802499203589,0.7326450673658422,0.3466744101480946,0.14424573435832222,4.0,0.5796336330046677,False
328,0.09651132986824551,0.22496650709499455,0.6038998608032967,0.11347919369053533,0.31898774734680346,0.5824374834077981,0.8135316114827973,0.37086812504867356,0.05274033541771996,4.0,0.3961001391967033,False
329,0.31142273438195356,0.424107071306501,0.2041241330096189,0.18737958095650142,0.205535363103929,0.6525534475772492,0.9250627738967031,0.3525476418823661,0.06989687436764465,4.0,0.7958758669903812,False
330,0.025765405349522208,0.06197712671147655,0.6677361547879483,0.14066171855173742,0.28414943422873035,0.5932618160587755,0.9946428395783066,0.3636088687484028,0.05240652610972497,4.0,0.33226384521205166,False
331,0.8848621778001307,0.2859817193337135,0.2744781166174547,0.07519959698886484,0.5508309334095578,0.8943033327570207,0.653738627916426,0.45419541237540023,0.1347520733552461,4.0,0.7255218833825453,False
332,0.35241656465288607,0.38046494551678833,0.4012672124791875,0.1711397846418589,0.3697661932175183,0.39794382600058803,0.1464677217613406,0.30879062862100504,0.058020191841248056,4.0,0.5987327875208125,True
333,0.8443767941264925,0.09203178355882531,0.4228953804825723,0.0819108042882882,0.2439477995435842,0.8808736031790116,0.1432501664077589,0.47405538446340295,0.11235268535254823,4.0,0.5771046195174276,False
334,0.13563497789304824,0.20272713399516457,0.6012338194955609,0.1081291355364506,0.07118289252718724,0.8506184932675662,0.5036340446578103,0.37867777468911296,0.04807503377692402,4.0,0.3987661805044391,False
335,0.3315683251224325,0.4020156272036696,0.4245158654482881,0.05181330731582135,0.5684933693133032,0.44349532577191364,0.04733354432074732,0.29648454622535464,0.08317266238235395,4.0,0.5526752780354278,False
336,0.6046201087434122,0.06714214112752966,0.6601804385610668,0.038515336580335256,0.1393827543851195,0.5127902728991369,0.16505557393711967,0.3407466697596924,0.11905997566424814,4.0,0.3398195614389332,False
337,0.3782715975177289,0.4157857577361022,0.4191970216029891,0.06305512938996136,0.11241942140496317,0.6522817298921952,0.7052410267981469,0.3448656726358701,0.08649879299550131,4.0,0.5808029783970109,False
338,0.74832685225792,0.10351221197757084,0.5547827077209304,0.041665406021036556,0.5850809511643935,0.369879150224092,0.22901818634326432,0.2920023162982759,0.13503260211267745,4.0,0.4444309975577233,False
339,0.9403089996689226,0.09550425915193057,0.3020836239549789,0.09141901137290866,0.39695814398601126,0.46365755714089474,0.3783492994363793,0.36010876801531116,0.13001001499220124,4.0,0.6979163760450211,False
340,0.8245803516801957,0.20722852680111292,0.2665582249793042,0.06034107973608812,0.44605896789149074,0.5153939528824445,0.2156235073684194,0.368315655782125,0.1267365799519516,4.0,0.6436381838516066,False
341,0.9402873473473183,0.43723299317960984,0.2643015769056373,0.09421371427663588,0.09727493642113022,0.36793625370594474,0.4582094574729354,0.25428074182856875,0.14034586231469237,4.0,0.7356984230943626,False
342,0.830285922998046,0.1980115069571607,0.3262957359972478,0.17446631524498796,0.5327963682842038,0.2653091912816815,0.06875174387357708,0.2411853338408048,0.10658607369823031,4.0,0.6737042640027522,False
343,0.7492922522144176,0.3895416742812245,0.37253347040782103,0.11704594661018025,0.43111427950408165,0.6798175553590446,0.8293526869790632,0.42657912818534194,0.11234906635206816,4.0,0.627466529592179,False
344,0.23354473137483256,0.3126408054369559,0.39008935394115996,0.05532772806240488,0.4497664947080814,0.5800034786375146,0.33524079011387986,0.36405272763742114,0.07527607603546932,4.0,0.5901624326656522,False
345,0.4976319023951148,0.2412568680053499,0.3412434773837927,0.13879563479438192,0.5007314821187552,0.4270858561624271,0.4288891062355522,0.31297797031282737,0.07019765238483452,4.0,0.6587565226162073,False
346,0.40877356414119903,0.3241057906135973,0.4206431522576148,0.17359979185967675,0.33820969418588487,0.2852662705667086,0.37262863495614484,0.25607780166998806,0.06383846791439703,4.0,0.5793568477423852,True
347,0.43823823583741073,0.27259354146606857,0.6768202407540913,0.19461737978687266,0.10379804123083988,0.2695818156746376,0.8977285994746,0.21601335223114773,0.0732474362000408,4.0,0.32317975924590864,False
348,0.07297086602540159,0.35865149589963147,0.2298338436216594,0.13140755220470118,0.4189580166750935,0.6302112217590118,0.039810591837201925,0.35018923182713235,0.04379636265941468,4.0,0.7701661563783407,True
349,0.9380273833282028,0.3438088178985163,0.4627430846301223,0.07199633804875544,0.4273216693940967,0.26323766435113866,0.35588794573501725,0.2644397350645716,0.1432711715409904,4.0,0.5372569153698776,False
350,0.25397228953160134,0.40705941473574503,0.5745061218432838,0.16430874540113666,0.4195584061156913,0.9962050876066924,0.9229356614437071,0.4991179128505826,0.06594119013649917,4.0,0.42549387815671624,False
351,0.5358675759493796,0.06370141320584316,0.4052027924834667,0.1971445318908741,0.6781406463747948,0.7531623015569047,0.05943202341796383,0.37342902910439413,0.065209386005355,4.0,0.5947972075165333,True
352,0.6740071634879005,0.38004358631269963,0.47292872976329287,0.16141417247706782,0.21772812947296905,0.2476755484966006,0.21419474971807684,0.22878573569198196,0.09143377353017941,4.0,0.5270712702367071,False
353,0.7440720321179539,0.07280486049925693,0.7848926773346241,0.06425855114695309,0.5399864951623393,0.9163656752932041,0.1697108429000712,0.4979921485839758,0.10818277809298882,4.0,0.2151073226653759,False
354,0.06374580804445185,0.0524823589687061,0.26487907007436595,0.11066963556032376,0.2959341520487149,0.8289632090854513,0.6673455061354361,0.39247218120180816,0.0473407538153299,4.0,0.735120929925634,True
355,0.7056067095472663,0.38932595427817346,0.6151246707644091,0.09118179737595072,0.2361214595342474,0.3879408552098898,0.5752145493379714,0.31453270626980034,0.10288208672295741,4.0,0.38487532923559087,False
356,0.7177126170965988,0.07665989930760966,0.6189891302945807,0.10029898766097389,0.18345913860269158,0.7225854120888091,0.9751120866906094,0.42409292878028015,0.10257295702040693,4.0,0.3810108697054193,False
357,0.14512536522584618,0.05797451083514491,0.6855510457240763,0.18201830676926278,0.15617154930693344,0.600014244998302,0.08052602895451821,0.3456587624982508,0.039459316187315484,4.0,0.3144489542759237,False
358,0.7295217200287749,0.20426789504053527,0.29178012110235757,0.16097513918685236,0.49796914756622096,0.3312415306456804,0.1966247611149754,0.2781250518842556,0.09341294828032155,4.0,0.7082198788976424,False
359,0.5052956549664499,0.3704279049737069,0.5521360846505421,0.13774423753856352,0.19149226059357438,0.4154326795862092,0.18410756705814313,0.30372702447836114,0.07108184304895196,4.0,0.4478639153494579,False
360,0.5564611747799894,0.3406937986256007,0.6151769920760124,0.11005335548815995,0.22177912167872454,0.25893592752128625,0.3239891772953509,0.24009038820095124,0.07758053361960944,4.0,0.3848230079239876,False
361,0.4002428761819029,0.13430533264629374,0.3318388081068864,0.05698783963847898,0.6190470373043452,0.24046457384103484,0.5024582110331901,0.18817413807705904,0.08247798683421506,4.0,0.6078702894771092,False
362,0.15120322932673336,0.23550003841111228,0.7445600810919026,0.1077163077271565,0.34896382718018554,0.8751632991551841,0.10315256486809499,0.4786734936519894,0.04272604056187652,4.0,0.25543991890809736,False
363,0.3920594718710081,0.3093613286558593,0.4647360487865511,0.034389836321673056,0.2939502845184149,0.3400108119091163,0.08026285126958022,0.2818195383643657,0.10785412503987554,4.0,0.3668249207645127,False
364,0.9606198520475007,0.07310130297998928,0.6852924990077065,0.11187295653428352,0.23793188869341192,0.8394020007211511,0.408045198744461,0.4823061091394637,0.1332130734045748,4.0,0.3147075009922935,False
365,0.7549136478434837,0.3621397533356637,0.25411286015009676,0.1774871869764921,0.36095129444277385,0.3772161666890334,0.5509219377266142,0.3096517369119806,0.10755697991818682,4.0,0.7458871398499032,False
366,0.8214382998727694,0.17624822362036996,0.6527885788360859,0.0844691194630788,0.21035882808565792,0.22356455257425945,0.26507207885712225,0.22791580136430928,0.11076830472659048,4.0,0.3472114211639141,False
367,0.2340963791047448,0.4074672191499703,0.7316504625704292,0.14687355245975664,0.19973138577287858,0.9171049258350008,0.5489210230180639,0.45893232672435974,0.05890413111955236,4.0,0.2683495374295708,False
368,0.363105808590223,0.153096887403104,0.5924045882962715,0.09688263543627627,0.29270997197969634,0.5072720821459163,0.28634953716722167,0.36269224749587403,0.054830368676132536,4.0,0.4075954117037285,False
369,0.6640327823445569,0.208368283774711,0.3458885267819152,0.1290031711578694,0.6474172897507035,0.7678423480022079,0.9415661792906114,0.38877274838629156,0.09672261367311201,4.0,0.6541114732180848,False
370,0.6282604931124317,0.10267485378444388,0.6752928112338339,0.13349671116302486,0.3298577641133938,0.8936184798650431,0.10692737862502211,0.5066088759125914,0.07685611039943571,4.0,0.3247071887661661,False
371,0.5078213223619232,0.305617867266191,0.20015168227664698,0.12932337058625043,0.3028299962063499,0.8036024712181404,0.05976940752170179,0.4340373476458846,0.06701469294445433,4.0,0.7998483177233531,False
372,0.18526600134535165,0.1516036043634657,0.6726270933077743,0.07653627265210287,0.44622030203949203,0.2845188071281263,0.3306086993286612,0.25515224309447393,0.05233427334940364,4.0,0.32737290669222574,False
373,0.9272195079706178,0.3098882259615636,0.46580251293598557,0.05393299476019563,0.6045268783223207,0.6476777609996281,0.7686007771386186,0.3843069569430054,0.16259785157730866,4.0,0.5341974870640145,False
374,0.6969599210247237,0.3042556854767774,0.688892521713834,0.1236700354143864,0.32122411778616894,0.9408968399810393,0.3669450952940335,0.5156692939679534,0.09429977170117167,4.0,0.31110747828616603,False
375,0.16476215429205632,0.22631405543504673,0.6068672369842167,0.16507595622265014,0.4427235692522138,0.5892465266775302,0.8455187144064682,0.3806638989603272,0.05504043664313666,4.0,0.39313276301578326,False
376,0.878885667193559,0.20264069866305462,0.5282543772643984,0.09830613157159011,0.47713117735469435,0.42440695876703755,0.8816958008930367,0.3446898430992358,0.12811943591071098,4.0,0.4717456227356016,False
377,0.8141762514115342,0.1466593298070103,0.7795259292995846,0.15544822521467383,0.3739964499770485,0.939676873760402,0.6141824486757999,0.5308534169179961,0.11196953404893507,4.0,0.22047407070041536,False
378,0.4830537909816065,0.11143558835190888,0.39994555305182383,0.187660248470102,0.5396641326481894,0.3980433996928218,0.9362050174364569,0.29464015793864395,0.07468632329726495,4.0,0.6000544469481761,False
379,0.8725774788511108,0.3153576651020024,0.7554932768389133,0.12375104915312608,0.45687184792183405,0.5922603779597466,0.7135616163934582,0.4234251137563784,0.127309043046893,4.0,0.24450672316108668,False
380,0.4493694416295665,0.2400764710773629,0.7606206291117619,0.174915978384185,0.3207557940703063,0.9887955135828908,0.4287622206996583,0.5247284477395713,0.06569013979573261,4.0,0.23937937088823816,False
381,0.5632706984775242,0.1613555810000126,0.7780599631773522,0.18446389240217229,0.32894443787856054,0.5706662158237799,0.7797622694379723,0.41652821143993274,0.08106359041157037,4.0,0.22194003682264785,False
382,0.07801786477334083,0.13572054542919032,0.6634883947564625,0.14380587143452211,0.29535801347699986,0.6375143779028396,0.7973688045056828,0.38777695017254205,0.05047923591530166,4.0,0.3365116052435375,False
383,0.23661896658808967,0.06758413744119647,0.3024555895826493,0.03547185991931659,0.2643626441476549,0.3904843329083072,0.7028516880904805,0.27355010737675,0.10203120934128074,4.0,0.37836650580604364,False
384,0.138482258013357,0.07576514083324444,0.4444022012455139,0.16457382090609027,0.3760800599897146,0.5356186138435819,0.5637242405477242,0.3461465837930493,0.04728553293215202,4.0,0.5555977987544861,True
385,0.4320337255696174,0.38151589002054037,0.5478789794879912,0.18583183417142146,0.30807617547311145,0.46560000550170877,0.9047146400873162,0.34793299580992737,0.0765538032414527,4.0,0.4521210205120088,False
386,0.7343253090704294,0.12707821278771406,0.7998048354802565,0.1269148697463412,0.5129619503256301,0.3069830506669935,0.09680369942974587,0.29223546162852393,0.09113651843418999,4.0,0.2001951645197435,False
387,0.0344000948360329,0.17472124921019233,0.4671891067035912,0.12280936560124675,0.4866669793825433,0.8923607371121687,0.5476876080518835,0.4265098442910165,0.0465562696565626,4.0,0.5328108932964088,True
388,0.4319497381440448,0.05532311813888127,0.2363169411781035,0.18830046361432687,0.3855388136147846,0.7627512624813557,0.6784579091596353,0.4266453895937679,0.06541167086976457,4.0,0.7636830588218965,True
389,0.035270378027124516,0.06549413284926638,0.21085190787604663,0.044911402885261104,0.2618731240699337,0.8272789304272321,0.10602609051361156,0.3730958353376192,0.07364585188382956,4.0,0.4790549641094518,False
390,0.883155529011225,0.13606931480179973,0.49962923919064967,0.0383923354630522,0.17938389191128123,0.21057593269131758,0.1206303685072988,0.20749418040820045,0.159825609949905,4.0,0.4095182449392235,False
